0.000000000000000000e+00,1.466490149497985840e+00,1.305220723152160645e+00
1.000000000000000000e+00,1.458917140960693359e+00,7.498949766159057617e-01
2.000000000000000000e+00,1.153425574302673340e+00,7.823132872581481934e-01
3.000000000000000000e+00,1.189494609832763672e+00,1.715359091758728027e+00
4.000000000000000000e+00,1.084647178649902344e+00,9.298633933067321777e-01
5.000000000000000000e+00,1.039555191993713379e+00,8.810725212097167969e-01
6.000000000000000000e+00,9.339588880538940430e-01,8.799908757209777832e-01
7.000000000000000000e+00,8.814968466758728027e-01,7.702292799949645996e-01
8.000000000000000000e+00,8.493517041206359863e-01,7.116131186485290527e-01
9.000000000000000000e+00,8.261648416519165039e-01,7.253032326698303223e-01
1.000000000000000000e+01,7.855733633041381836e-01,7.561276555061340332e-01
1.100000000000000000e+01,7.517196536064147949e-01,6.970984339714050293e-01
1.200000000000000000e+01,7.504773139953613281e-01,7.064675092697143555e-01
1.300000000000000000e+01,7.371438145637512207e-01,6.906961202621459961e-01
1.400000000000000000e+01,7.233708500862121582e-01,7.442727088928222656e-01
1.500000000000000000e+01,7.073757052421569824e-01,7.799510955810546875e-01
1.600000000000000000e+01,6.994755268096923828e-01,6.821231842041015625e-01
1.700000000000000000e+01,6.902538537979125977e-01,6.748915314674377441e-01
1.800000000000000000e+01,6.923249959945678711e-01,6.776204705238342285e-01
1.900000000000000000e+01,6.776340007781982422e-01,7.144653797149658203e-01
2.000000000000000000e+01,6.746761798858642578e-01,7.159479260444641113e-01
2.100000000000000000e+01,6.742095947265625000e-01,6.672451496124267578e-01
2.200000000000000000e+01,6.702940464019775391e-01,6.680247783660888672e-01
2.300000000000000000e+01,6.677665710449218750e-01,6.918647289276123047e-01
2.400000000000000000e+01,6.649617552757263184e-01,6.621953248977661133e-01
2.500000000000000000e+01,6.629996299743652344e-01,6.654585599899291992e-01
2.600000000000000000e+01,6.623343825340270996e-01,7.532478570938110352e-01
2.700000000000000000e+01,6.615450382232666016e-01,6.560250520706176758e-01
2.800000000000000000e+01,6.601237654685974121e-01,6.521619558334350586e-01
2.900000000000000000e+01,6.590478420257568359e-01,6.759484410285949707e-01
3.000000000000000000e+01,6.566976904869079590e-01,6.639354825019836426e-01
3.100000000000000000e+01,6.581348776817321777e-01,6.564822793006896973e-01
3.200000000000000000e+01,6.558832526206970215e-01,6.494254469871520996e-01
3.300000000000000000e+01,6.509482264518737793e-01,6.501036882400512695e-01
3.400000000000000000e+01,6.532680392265319824e-01,6.703004837036132812e-01
3.500000000000000000e+01,6.511405110359191895e-01,6.454207301139831543e-01
3.600000000000000000e+01,6.540197134017944336e-01,6.508449316024780273e-01
3.700000000000000000e+01,6.527692079544067383e-01,6.471189260482788086e-01
3.800000000000000000e+01,6.534047722816467285e-01,6.478497385978698730e-01
3.900000000000000000e+01,6.497517824172973633e-01,6.430667638778686523e-01
4.000000000000000000e+01,6.502085328102111816e-01,6.615950465202331543e-01
4.100000000000000000e+01,6.505689620971679688e-01,6.610867977142333984e-01
4.200000000000000000e+01,6.486186385154724121e-01,6.506836414337158203e-01
4.300000000000000000e+01,6.476675868034362793e-01,6.419505476951599121e-01
4.400000000000000000e+01,6.451926827430725098e-01,6.474322676658630371e-01
4.500000000000000000e+01,6.456856727600097656e-01,6.481052637100219727e-01
4.600000000000000000e+01,6.477529406547546387e-01,6.484352350234985352e-01
4.700000000000000000e+01,6.437589526176452637e-01,6.430153250694274902e-01
4.800000000000000000e+01,6.415668129920959473e-01,6.504667401313781738e-01
4.900000000000000000e+01,6.424430608749389648e-01,6.543354392051696777e-01
